,Playlistid,Trackid,Artist_Name,Track_Name,Album_Name,Track_Duration,Artist_uri,Track_uri,Album_uri,acousticness,artist_genres,artist_popularity,danceability,energy,explicit,instrumentalness,key,liveness,loudness,mode,speechiness,tempo,time_signature,valence
3268,476263,34,Matt Redman,We Are The Free - Live,"10,000 Reasons",242626,spotify:artist:0bz9hDpUbAw5JElgEiuIYZ,spotify:track:0IAHW8BtLVBN2PVPiWo7zE,spotify:album:0av22wHGgPZRC0BkGrnVVJ,0.000196,"['anthem worship', 'ccm', 'christian alternative rock', 'christian music', 'christian rock', 'world worship', 'worship']",59.0,0.49700000000000005,0.924,False,0.0,10.0,0.6890000000000001,-5.152,1.0,0.0904,145.066,4.0,0.514
3269,476263,35,Hillsong Worship,Alive in Us - Live,God Is Able (Deluxe Edition) [Live],271787,spotify:artist:3SgHzT552wy2W8pNLaLk24,spotify:track:44GI4ZCalJhwVUTSZuuxa0,spotify:album:2dqBYO5gsd1IJ8GUAg2yHA,,,,,,,,,,,,,,,
3270,476263,36,David Crowder Band,After All (Holy),Give Us Rest or (A Requiem Mass in C [The Happiest of All Keys]),276093,spotify:artist:7DhP3bGT7dzr1dCkkH5mTS,spotify:track:3daAYqNEt5hzPtHycscQoM,spotify:album:0drr3h6hP9p4lDhZ6n2U8X,0.107,"['anthem worship', 'ccm', 'christian alternative rock', 'christian music', 'christian rock', 'worship']",51.0,0.10300000000000001,0.645,False,0.011000000000000001,1.0,0.0857,-6.372000000000001,1.0,0.0467,66.668,4.0,0.124
3271,476263,37,David Crowder Band,How He Loves,Church Music,318693,spotify:artist:7DhP3bGT7dzr1dCkkH5mTS,spotify:track:6WSFMa721PvfnspCRsGOMh,spotify:album:69UXabkBHbKMJ0DQjctXtK,0.0167,"['anthem worship', 'ccm', 'christian alternative rock', 'christian music', 'christian rock', 'worship']",51.0,0.217,0.466,False,2.58e-05,0.0,0.152,-6.156000000000001,1.0,0.0346,149.398,3.0,0.17300000000000001
3272,476263,38,Tim Hughes,Here I Am to Worship - Here I Am to Worship Album Version,Here I Am To Worship,315306,spotify:artist:3z1cp4jtdPSklLE90162gh,spotify:track:0au5u99zsQ6yunHfywDX8a,spotify:album:74ObUKF38uL86v2uAnSy1f,0.00294,"['ccm', 'christian alternative rock', 'christian music', 'worship']",43.0,0.376,0.795,False,6.56e-06,4.0,0.0562,-6.067,1.0,0.0454,149.995,4.0,0.218
3273,476263,39,Newsboys,We Believe,Restart,261693,spotify:artist:1SZMaiNHfdUuU0qZKZ6y62,spotify:track:1dtzjTkNecIRAL4X3u4CtL,spotify:album:2DzN9KpN5XlDcSKaqa1bZl,0.0396,"['ccm', 'christian alternative rock', 'christian music', 'christian rock', 'worship']",58.0,0.525,0.763,False,1.57e-05,2.0,0.237,-4.435,1.0,0.0353,130.002,4.0,0.16699999999999998
3274,476263,40,Matt Redman,Sing And Shout - Live,Your Grace Finds Me,261013,spotify:artist:0bz9hDpUbAw5JElgEiuIYZ,spotify:track:2IPgx0O8G8fMLuHak1fzNg,spotify:album:1gYcjMGHyTQvlTlSDu8dhU,0.0131,"['anthem worship', 'ccm', 'christian alternative rock', 'christian music', 'christian rock', 'world worship', 'worship']",59.0,0.541,0.95,False,0.0,9.0,0.968,-4.798,1.0,0.0539,100.516,4.0,0.589
3275,476263,41,Passion,Mercy - Live,Passion: Take It All,326253,spotify:artist:6piIAIurGAryW5h1rqQC16,spotify:track:0WzXhSvvKfwFfv4qmStptG,spotify:album:5UIZUNZAbJl60uG7Y13JdB,,,,,,,,,,,,,,,
3276,476263,42,Zach Williams,Old Church Choir,Chain Breaker (Deluxe Edition),176453,spotify:artist:6g10GEtmIVqIQBhPZh4ScQ,spotify:track:4F7GcPH79KzsQfNphjtkGx,spotify:album:1SIDIEoYi0EAlRqa1J6J7N,0.125,[],53.0,0.675,0.8140000000000001,False,0.0,0.0,0.163,-5.816,1.0,0.0347,103.98899999999999,4.0,0.607
3277,476263,43,Tauren Wells,Hills and Valleys (The Valleys Version),Hills and Valleys (Deluxe Edition),249242,spotify:artist:3SKza3YPBri1k43LB1Tqy4,spotify:track:398Dfg7EisARPcvixgrtuI,spotify:album:30BOQ9C4YXbORhmIpvMrVw,0.772,"['anthem worship', 'ccm', 'christian music']",58.0,0.486,0.302,False,0.0,2.0,0.073,-10.72,1.0,0.0332,79.258,4.0,0.45
3278,476263,44,Zach Williams,Fear Is a Liar,Chain Breaker (Deluxe Edition),265120,spotify:artist:6g10GEtmIVqIQBhPZh4ScQ,spotify:track:6Z85UCEueQcgSyChlrEu5G,spotify:album:1SIDIEoYi0EAlRqa1J6J7N,,,,,,,,,,,,,,,
3279,476263,45,Matthew West,Jesus & You,All In,202533,spotify:artist:6e8OTLDQpaz1Tl2GEaxsNj,spotify:track:2pMhQdbFKdXg4reOshRxMu,spotify:album:5oGhtfRrxbMxbGIfCeOgwW,,,,,,,,,,,,,,,
3280,476263,46,Matthew West,The Beautiful Things We Miss,All In,203386,spotify:artist:6e8OTLDQpaz1Tl2GEaxsNj,spotify:track:15JKU30tzA8Kq8kbEysqP8,spotify:album:5oGhtfRrxbMxbGIfCeOgwW,,,,,,,,,,,,,,,
3281,476263,47,Unspoken,Light That Never Fades,My Utmost For His Highest,225553,spotify:artist:0CqDqmyIQ9VQHQp52OEbB0,spotify:track:1fub5vgAdRXxH5SNKzeasi,spotify:album:1FsAHNrcHF3QVdRHloCnhV,,,,,,,,,,,,,,,
3282,476263,48,Lecrae,I'll Find You,All Things Work Together,217506,spotify:artist:1CFCsEqKrCyvAFKOATQHiW,spotify:track:6m60IwLIkZ2Fmz4J9FsQ1o,spotify:album:5DPZqC3ySZkJClCvZlIq6K,0.126,"['ccm', 'christian alternative rock', 'christian hip hop', 'christian music', 'worship']",68.0,0.736,0.6809999999999999,False,0.0,5.0,0.396,-5.856,0.0,0.10099999999999999,135.118,4.0,0.166
3283,476263,49,Micah Tyler,Different,Different,197946,spotify:artist:04XtgzagYQRpeZt1sJThKi,spotify:track:4NTJ9sbakiYD1SyGWSMyCf,spotify:album:6OcMZnLDn70a5ryrMMU4Ch,0.335,['anthem worship'],48.0,0.45,0.649,False,0.0,10.0,0.14400000000000002,-6.374,1.0,0.0388,80.984,4.0,0.396
3284,476263,50,Hillsong Worship,What A Beautiful Name,What A Beautiful Name,238200,spotify:artist:3SgHzT552wy2W8pNLaLk24,spotify:track:4KLj9QjEhJl2WU50mxRF9Z,spotify:album:7m2VtB9IdKJ0WZmnuSB5Q2,0.201,"['russian ccm', 'worship']",74.0,0.424,0.506,False,0.0,2.0,0.11,-5.877000000000001,1.0,0.0284,135.90200000000002,4.0,0.138
3285,476263,51,Tauren Wells,Known,Hills and Valleys (Deluxe Edition),198140,spotify:artist:3SKza3YPBri1k43LB1Tqy4,spotify:track:1hrF6s6kfXuPv14OrD9v6X,spotify:album:30BOQ9C4YXbORhmIpvMrVw,0.7859999999999999,"['anthem worship', 'ccm', 'christian music']",58.0,0.5760000000000001,0.303,False,0.0,1.0,0.0993,-10.359000000000002,1.0,0.0489,77.872,4.0,0.753
3286,484880,0,Ailee,If You,If You,187142,spotify:artist:3uGFTJ7JMllvhgGpumieHF,spotify:track:38O4krdJIyvMIjFRP7u9OY,spotify:album:2crxI7Z1EmYHQqgsX3qjl2,,,,,,,,,,,,,,,
3287,484880,1,TIFFANY,Heartbreak Hotel,Heartbreak Hotel,264681,spotify:artist:2lkCfFklQDBPlQzS4tR3VP,spotify:track:4LndpQCKH3B6km0N6LIe7u,spotify:album:26ngb4QrfhHzo8IFdT3KWh,,,,,,,,,,,,,,,
3288,484880,2,DEAN,What 2 Do,130 Mood : TRBL,224098,spotify:artist:3eCd0TZrBPm2n9cDG6yWfF,spotify:track:6GS3lnAVy5w6AHWEKYzYeS,spotify:album:1MW3txTS49ZGvyLi0fziLU,0.20600000000000002,['k-pop'],61.0,0.629,0.536,False,0.0,5.0,0.32899999999999996,-5.834,0.0,0.0338,95.137,4.0,0.556
3289,484880,3,DEAN,Put My Hands On You,Put My Hands On You,209173,spotify:artist:3eCd0TZrBPm2n9cDG6yWfF,spotify:track:08bhA1FcwVfyE6RBwdsMFP,spotify:album:4uurVuYPqe3UwBkFSwOuR4,,,,,,,,,,,,,,,
3290,484880,4,DEAN,I Love It,130 Mood : TRBL,216559,spotify:artist:3eCd0TZrBPm2n9cDG6yWfF,spotify:track:6CBA5xTE7Z4cyA9rzlhFdA,spotify:album:1MW3txTS49ZGvyLi0fziLU,,,,,,,,,,,,,,,
3291,484880,5,DEAN,D (Half Moon),130 Mood : TRBL,229359,spotify:artist:3eCd0TZrBPm2n9cDG6yWfF,spotify:track:3uA8SjMyDtwtt0jLPMQbVD,spotify:album:1MW3txTS49ZGvyLi0fziLU,0.23399999999999999,['k-pop'],61.0,0.514,0.764,False,0.0,7.0,0.0576,-5.1610000000000005,1.0,0.134,169.83599999999998,4.0,0.49
3292,484880,6,Davichi,사랑 사랑아,Love Delight,214213,spotify:artist:4z6yrDz5GfKXkeQZjOaZdq,spotify:track:0Q5NnT9HBwjMFhv4ElpKnm,spotify:album:70x9sacfDW2V31F1dxSHcP,,,,,,,,,,,,,,,
3293,484880,7,Davichi,거북이,MYSTIC BALLAD Pt. 2,225093,spotify:artist:4z6yrDz5GfKXkeQZjOaZdq,spotify:track:1Hx6UHUXxgKL15zcecUo5D,spotify:album:5Y1OuP3Himx0y3XZTmHUZG,,,,,,,,,,,,,,,
3294,484880,8,Davichi,안녕이라고 말하지마,Love Delight,231800,spotify:artist:4z6yrDz5GfKXkeQZjOaZdq,spotify:track:6MRFzR6Pq1ddqOG9w5Hvhh,spotify:album:70x9sacfDW2V31F1dxSHcP,,,,,,,,,,,,,,,
3295,484880,9,Hyolyn,Crazy of you,Master`s sun OST Part.3,270431,spotify:artist:78sJswwVn4P8aEhkF4K6fQ,spotify:track:1EC8QewniFjTg6a2eYB60a,spotify:album:00Gajw59e8BvExy9BJQUIz,,,,,,,,,,,,,,,
3296,484880,10,"Hyolyn, Jooyoung",Erase (feat.Iron),Erase,228080,spotify:artist:5O7Da9mfWH8MNJC0UkrvX1,spotify:track:61wVRxT2l9NYgN2bbu8mzS,spotify:album:2xlOv4KlRfJBbKtPjrJFgr,,,,,,,,,,,,,,,
3297,484880,11,Crush,You and I,Oasis - Single,160443,spotify:artist:6aLdhHUqgdKE86xbtNmY8g,spotify:track:0DNQ2vk79RHcGfSilkva6R,spotify:album:4yH75Y9fEWuDXRkuP35CKw,,,,,,,,,,,,,,,
3298,484880,12,Crush,우아해,Interlude - EP,221834,spotify:artist:6aLdhHUqgdKE86xbtNmY8g,spotify:track:4zl6iEb8BqLsvsupqcEsx9,spotify:album:2f9Pae8JWuf6kKpNhfOf8a,0.39899999999999997,"['k-indie', 'k-pop', 'korean pop']",61.0,0.6629999999999999,0.597,False,0.0,6.0,0.139,-8.101,0.0,0.0564,140.007,4.0,0.614
3299,484880,13,Crush,Oasis (feat. ZICO),Oasis - Single,191278,spotify:artist:6aLdhHUqgdKE86xbtNmY8g,spotify:track:6BMoDsXoj1bdIRBCYzYjcw,spotify:album:4yH75Y9fEWuDXRkuP35CKw,0.221,"['k-indie', 'k-pop', 'korean pop']",61.0,0.457,0.818,False,0.0,4.0,0.435,-4.157,0.0,0.261,96.16799999999999,4.0,0.8220000000000001
3300,484880,14,Crush,잊어버리지마 Don't Forget (feat. 태연 Taeyeon),잊어버리지마 Don't Forget (feat. 태연 Taeyeon) - Single,219106,spotify:artist:6aLdhHUqgdKE86xbtNmY8g,spotify:track:2HC6c1d7SiznMV4rkmmxBB,spotify:album:4laMaViU0DAsIz0iNdXxcI,,,,,,,,,,,,,,,
3301,484880,15,Chance The Rapper,No Problem (feat. Lil Wayne & 2 Chainz),Coloring Book,304606,spotify:artist:1anyVhU62p31KFi8MEzkbf,spotify:track:0v9Wz8o0BT8DU38R4ddjeH,spotify:album:71QyofYesSsRMwFOTafnhB,0.156,"['conscious hip hop', 'hip hop', 'pop', 'pop rap', 'rap']",84.0,0.652,0.795,True,0.0,11.0,0.12300000000000001,-5.192,0.0,0.174,135.018,4.0,0.7879999999999999
3302,484880,16,Justin Timberlake,My Love,FutureSex/LoveSounds,276160,spotify:artist:31TPClRtHm23RisEBtV3X7,spotify:track:0gs72Zn1Nxin1kvKpo9ee5,spotify:album:3EaBZNWtqfr7Ju5iTrctnB,0.285,"['dance pop', 'pop', 'r&b']",81.0,0.7709999999999999,0.6759999999999999,False,4.49e-06,4.0,0.546,-6.018,0.0,0.223,119.99700000000001,4.0,0.804
3303,484880,17,Beyoncé,Irreplaceable,B'Day,227666,spotify:artist:6vWDO969PvNqNYHIOW5v0m,spotify:track:07lxDm1s8FVO4GF54Nooiz,spotify:album:3MJHoQUI828kmB6IpjejbW,0.0286,"['dance pop', 'pop', 'post-teen pop', 'r&b']",84.0,0.5760000000000001,0.6970000000000001,False,1.15e-06,10.0,0.16699999999999998,-4.192,1.0,0.326,175.90599999999998,4.0,0.501
3304,484880,18,Beyoncé,Drunk in Love,BEYONCÉ [Platinum Edition],323480,spotify:artist:6vWDO969PvNqNYHIOW5v0m,spotify:track:6jG2YzhxptolDzLHTGLt7S,spotify:album:2UJwKSBUz6rtW4QLK74kQu,0.00969,"['dance pop', 'pop', 'post-teen pop', 'r&b']",84.0,0.589,0.621,True,0.0010400000000000001,5.0,0.18100000000000002,-6.902,0.0,0.0468,140.03,4.0,0.401
3305,484880,19,Beyoncé,Halo,I AM...SASHA FIERCE - Platinum Edition,261160,spotify:artist:6vWDO969PvNqNYHIOW5v0m,spotify:track:2CvOqDpQIMw69cCzWqr5yr,spotify:album:3ROfBX6lJLnCmaw1NrP5K9,0.273,"['dance pop', 'pop', 'post-teen pop', 'r&b']",84.0,0.42200000000000004,0.7120000000000001,False,0.0,11.0,0.051,-5.907,0.0,0.1,78.454,4.0,0.47100000000000003
3306,484880,20,Beyoncé,11-Jul,BEYONCÉ [Platinum Edition],213506,spotify:artist:6vWDO969PvNqNYHIOW5v0m,spotify:track:02M6vucOvmRfMxTXDUwRXu,spotify:album:2UJwKSBUz6rtW4QLK74kQu,0.0128,"['dance pop', 'pop', 'post-teen pop', 'r&b']",84.0,0.747,0.705,False,0.0,9.0,0.126,-5.1370000000000005,0.0,0.126,136.024,4.0,0.56
3307,484880,21,Kanye West,Can't Tell Me Nothing,Graduation,271600,spotify:artist:5K4W6rqBFWDnAN6FQUkS6x,spotify:track:4ImL3v98u2BLkwnyQDjfRm,spotify:album:3SZr5Pco2oqKFORCP3WNj9,0.0121,"['pop rap', 'rap']",89.0,0.594,0.614,True,0.0,5.0,0.823,-6.091,0.0,0.0536,79.968,4.0,0.10099999999999999
3308,484880,22,Eminem,Shake That,Curtain Call,274440,spotify:artist:7dGJo4pcD2V6oG8kP0tJRR,spotify:track:6KqKg8IPuvtDB3PNAvffFf,spotify:album:71xFWYFtiHC8eP99QB30AA,0.0543,"['detroit hip hop', 'g funk', 'hip hop', 'rap']",88.0,0.9640000000000001,0.642,True,3.68e-05,1.0,0.158,-5.831,0.0,0.109,107.006,4.0,0.547
3309,484880,23,Juniel,illa illa,My First June,216163,spotify:artist:1H5LLKpCmVoKGc9ignbcjv,spotify:track:6oAjIsATA9fZPwMnkcfa6S,spotify:album:7DeVjzaqs8JcuHetuERgE7,,,,,,,,,,,,,,,
3310,484880,24,Urban Zakapa,그날에 우리 My Love,1,233040,spotify:artist:1dOMFM5wDNsENQQW0nl0K8,spotify:track:37ato9JpxggrmZsqaXa3qN,spotify:album:7gUFQ9ulk9EbbSz8U52xTp,,,,,,,,,,,,,,,
3311,484880,25,Urban Zakapa,둘 하나 둘 2 1 2,UZ,212186,spotify:artist:1dOMFM5wDNsENQQW0nl0K8,spotify:track:1HQvNKPxpWZBS3UjQqdJ1f,spotify:album:3MM2EXLOiZXFAKFGD0MOTg,,,,,,,,,,,,,,,
3312,484880,26,Jay Park,Aquaman,Everything You Wanted,252367,spotify:artist:4XDi67ZENZcbfKnvMnTYsI,spotify:track:2MSjhkw47sGrjbZhColyVx,spotify:album:0pW6Q9brZc5MEmrMx9aAUV,0.0856,"['dance pop', 'k-hop', 'k-pop', 'korean pop']",65.0,0.6990000000000001,0.87,False,0.0,10.0,0.0507,-5.216,1.0,0.23199999999999998,96.945,4.0,0.7290000000000001
3313,484880,27,Jay Park,Me Like Yuh,Everything You Wanted,223641,spotify:artist:4XDi67ZENZcbfKnvMnTYsI,spotify:track:5S5gGOsUarzRXKoaSstwba,spotify:album:0pW6Q9brZc5MEmrMx9aAUV,0.223,"['dance pop', 'k-hop', 'k-pop', 'korean pop']",65.0,0.715,0.831,False,3.84e-06,2.0,0.132,-6.1610000000000005,1.0,0.0729,100.006,4.0,0.805
3314,484880,28,Soulja Boy,Kiss Me Thru The Phone,iSouljaBoyTellem,193386,spotify:artist:6GMYJwaziB4ekv1Y6wCDWS,spotify:track:2q4rjDy9WhaN3o9MvDbO21,spotify:album:2zwyBK8ea29FqWuY8IiRJu,0.0175,"['dance pop', 'dirty south rap', 'hip hop', 'pop rap', 'rap', 'southern hip hop', 'trap music']",64.0,0.7609999999999999,0.7240000000000001,True,0.0,7.0,0.11599999999999999,-3.818,1.0,0.111,149.936,4.0,0.815
3315,484880,29,Mario,Let Me Love You,Turning Point,248825,spotify:artist:20s0P9QLxGqKuCsGwFsp7w,spotify:track:5xV0Czdqefft6sPDqjmFBu,spotify:album:332c3yPZilz3OnqZKpRxl7,0.16899999999999998,"['dance pop', 'hip pop', 'pop', 'pop rap', 'post-teen pop', 'r&b', 'southern hip hop', 'urban contemporary']",66.0,0.6809999999999999,0.586,False,0.0,7.0,0.0924,-8.324,0.0,0.057999999999999996,94.539,4.0,0.604
3316,484880,30,Drake,Too Good,Views,263373,spotify:artist:3TVXtAsR1Inumwj472S9r4,spotify:track:11KJSRSgaDxqydKYiD2Jew,spotify:album:3hARKC8cinq3mZLLAEaBh9,0.0573,"['canadian hip hop', 'canadian pop', 'hip hop', 'pop rap', 'rap']",100.0,0.804,0.648,True,3.4899999999999995e-05,7.0,0.102,-7.805,1.0,0.11699999999999999,117.98299999999999,4.0,0.392
3317,484880,31,Urban Zakapa,Thursday Night (feat.Beenzino),Thursday Night,210772,spotify:artist:1dOMFM5wDNsENQQW0nl0K8,spotify:track:6Qm8MRcsr9VlRIGf1AJ1W5,spotify:album:7GVvjxihGZSqkUokJhSKtq,,,,,,,,,,,,,,,
3318,484880,32,Han Dong Geun,Making a new ending for this story,"The 1st Digital Single ""Making a new ending for this story""",262000,spotify:artist:69K447yK7IW0NCZGEh79e1,spotify:track:30H0FtOCtb5jESDvFcxqXZ,spotify:album:5lvAt6IG8iOlKm4AVkxsqn,,,,,,,,,,,,,,,
3319,484880,33,ScHoolboy Q,THat Part,Blank Face LP,313573,spotify:artist:5IcR3N7QB1j6KBL8eImZ8m,spotify:track:2yJ9GVCLMmzBBfQAnfzlwr,spotify:album:0YbpATCIng8Fz2JrfHmEf7,0.0886,"['gangster rap', 'hip hop', 'pop', 'pop rap', 'rap', 'southern hip hop', 'trap music', 'underground hip hop']",75.0,0.919,0.519,True,0.0,6.0,0.135,-7.638999999999999,0.0,0.0902,112.991,4.0,0.326
3320,484880,34,Chris Brown,Look At Me Now,F.A.M.E.,222586,spotify:artist:7bXgB6jMjp9ATFy66eO08Z,spotify:track:0LWQWOFoz5GJLqcHk1fRO2,spotify:album:6rEm9wAyZP79RFa2qW2bf7,0.0339,"['dance pop', 'pop', 'pop rap', 'r&b', 'rap']",86.0,0.767,0.677,True,5.51e-06,11.0,0.14400000000000002,-6.127999999999999,0.0,0.184,146.155,4.0,0.5379999999999999
3321,484880,35,Jay Park,My Last (feat. 로꼬 Loco & Gray),Worldwide,238495,spotify:artist:4XDi67ZENZcbfKnvMnTYsI,spotify:track:0gJuzd44IqrWaPMJ7z9O0k,spotify:album:1bCQECuGiRPIdEkmCe8m1U,,,,,,,,,,,,,,,
3322,484880,36,JAY Z,Ni**as In Paris,Top Five,219320,spotify:artist:3nFkdlSjzX9mRTtwJOzDYB,spotify:track:2KpCpk6HjXXLb7nnXoXA5O,spotify:album:1RhLcw3zLwYqNRFQZszBOG,0.0763,"['bulgarian hip hop', 'east coast hip hop', 'gangster rap', 'hip hop', 'pop rap', 'rap']",80.0,0.757,0.882,True,0.0,1.0,0.251,-6.125,1.0,0.248,140.047,4.0,0.684
3323,484880,37,Gucci Mane,Trap House 3 (feat. Rick Ross),Trap House 3,228186,spotify:artist:13y7CgLHjMVRMDqxdx0Xdo,spotify:track:2ExVBMEtzSBYmXxyo1nH2a,spotify:album:1DHxtmSKLQPQpHRKrLAiu0,0.0369,"['dirty south rap', 'hip hop', 'pop', 'pop rap', 'rap', 'southern hip hop', 'trap music']",83.0,0.835,0.5710000000000001,True,4.44e-05,1.0,0.397,-10.597000000000001,0.0,0.122,112.133,4.0,0.0818
3324,484880,38,NCT U,The 7th Sense,The 7th Sense,214035,spotify:artist:3paGCCtX1Xr4Gx53mSeZuQ,spotify:track:0m6knGAWrs6bJfrN0zZ9Qy,spotify:album:2KoMEmCKBgM44bNykHEYtL,0.0124,['k-pop'],62.0,0.682,0.502,False,8.45e-06,2.0,0.107,-9.507,1.0,0.0713,108.08,4.0,0.218
3325,484880,39,Yo Gotti,Law,The Art of Hustle,257266,spotify:artist:6Ha4aES39QiVjR0L2lwuwq,spotify:track:7mhk9WyqZZzvTTCQKfh2iV,spotify:album:0s9cSoniuN0HfXpwlCpGUF,0.0196,"['dirty south rap', 'dwn trap', 'gangster rap', 'hip hop', 'memphis hip hop', 'pop', 'pop rap', 'rap', 'southern hip hop', 'trap music']",75.0,0.882,0.6990000000000001,True,0.0,2.0,0.0469,-5.572,1.0,0.249,145.00799999999998,4.0,0.42
3326,484880,40,Block B - BASTARZ,Zero For Conduct,Zero For Conduct,193692,spotify:artist:70ptvBQye3QMlbuTKrF1qb,spotify:track:2oO9xKPU8vkd02W3yOhv5v,spotify:album:78A63dsiUsiSE9emLUgVxI,,,,,,,,,,,,,,,
3327,484880,41,Prince Royce,Darte un Beso,Soy el Mismo,206933,spotify:artist:3MHaV05u0io8fQbZ2XPtlC,spotify:track:6cJLfIqwh0tCKRjYM3WpZ5,spotify:album:4o8ZyBzwPxPVc2bqNG5Xfe,0.36,"['bachata', 'dance pop', 'latin', 'latin pop', 'merengue urbano', 'pop', 'reggaeton', 'tropical']",78.0,0.757,0.711,False,0.0,1.0,0.121,-4.643,0.0,0.0349,139.96200000000002,4.0,0.8170000000000001
3328,484880,42,Prince Royce,El Amor Que Perdimos,Prince Royce,245640,spotify:artist:3MHaV05u0io8fQbZ2XPtlC,spotify:track:06EgH8BdWW9QRrlI6ZVQhW,spotify:album:5zEFCJy9kAyD8rMbBESdYh,0.025,"['bachata', 'dance pop', 'latin', 'latin pop', 'merengue urbano', 'pop', 'reggaeton', 'tropical']",78.0,0.7959999999999999,0.82,False,1.4400000000000001e-05,8.0,0.0788,-3.096,1.0,0.0357,126.03,4.0,0.885
3329,484880,43,Ailee,I Will Show You,U&I,234106,spotify:artist:3uGFTJ7JMllvhgGpumieHF,spotify:track:2PTf3zh9UUsgdxQ5b0eXg8,spotify:album:7IyU3Bqm8ERDh7i4wq4OuN,0.244,"['dance pop', 'k-pop', 'korean pop']",55.0,0.604,0.875,False,0.0,7.0,0.114,-1.995,0.0,0.0539,129.925,4.0,0.21899999999999997
3330,484880,44,Ailee,손대지마,Magazine,204377,spotify:artist:3uGFTJ7JMllvhgGpumieHF,spotify:track:0VmiBICpoixNs63MMydior,spotify:album:3Vp5UGeJIFoJ97hApMPo8A,,,,,,,,,,,,,,,
3331,484880,45,Davichi,"It s Alright This Is Love (Inst.) (It’s Okay, That’s Love OST)",Best OST Collection,247110,spotify:artist:4z6yrDz5GfKXkeQZjOaZdq,spotify:track:01OLlgq5jPCVMyb1e9CRSN,spotify:album:3eDeKvz2ZHosFGIWzV7beh,0.5579999999999999,"['dance pop', 'k-indie', 'k-pop', 'korean pop']",53.0,0.405,0.445,False,0.0,8.0,0.0941,-5.193,1.0,0.0284,129.916,3.0,0.10400000000000001
3332,484880,46,BLACKPINK,WHISTLE - KR Ver.,SQUARE ONE,212600,spotify:artist:41MozSoPIsD1dJM0CLPjZF,spotify:track:67BbMuItfrHmaNqDxBPF7c,spotify:album:71QEBJY33oG0l5rqs2kR1c,0.00579,['k-pop'],78.0,0.8270000000000001,0.722,False,0.0,6.0,0.0935,-4.803999999999999,0.0,0.0945,102.97200000000001,4.0,0.589
3333,484880,47,Elvis Crespo,Suavemente,Suavemente,267160,spotify:artist:1c22GXH30ijlOfXhfLz9Df,spotify:track:7JIjUx3GsL0upxmNJacmtz,spotify:album:01dkVTJhjXbhGCW4VUelmq,0.23399999999999999,"['latin', 'merengue', 'tropical']",69.0,0.8140000000000001,0.8740000000000001,False,0.00162,8.0,0.0476,-3.18,1.0,0.071,124.052,4.0,0.9109999999999999
3334,484880,48,HEIZE,No Way,And July,213125,spotify:artist:5dCvSnVduaFleCnyy98JMo,spotify:track:2CPCBKydzQkHg8rYN2qW4A,spotify:album:3xUWeFeLn6m3NXKr0FlT3E,,,,,,,,,,,,,,,
3335,484880,49,HEIZE,And July (feat. DEAN & DJ Friz),And July,226128,spotify:artist:5dCvSnVduaFleCnyy98JMo,spotify:track:0Yz3F0UGDibDe8uU69zmjn,spotify:album:3xUWeFeLn6m3NXKr0FlT3E,,,,,,,,,,,,,,,
3336,484880,50,SOL,"EYES, NOSE, LIPS - KR Ver.",RISE,229989,spotify:artist:7F3F1w0FK3HYyNLe3wE56T,spotify:track:08mBjtIMyRWBh4Y4ubOuiK,spotify:album:5g83RiFIYU6NlMIF5Wp8kk,0.727,['k-pop'],58.0,0.632,0.519,False,0.0,0.0,0.265,-5.735,1.0,0.0384,143.83700000000002,4.0,0.256
3337,484880,51,CHEN,썸타 Lil' Something,썸타 Lil' Something,200832,spotify:artist:0UEP2XBR9aC5NBKcAKnBIq,spotify:track:1yQ5QL98sd7VcjtZSJRbJW,spotify:album:7gxKMQDoYwluKuL6orZQgl,0.17300000000000001,"['k-pop', 'korean pop']",53.0,0.748,0.8759999999999999,False,0.0,10.0,0.102,-3.932,0.0,0.0829,117.971,4.0,0.7909999999999999
3338,484880,52,BIGBANG,Fantastic Boy,BIGBANG Special Edition Still Alive 1,232586,spotify:artist:4Kxlr1PRlDKEB0ekOCyHgX,spotify:track:2GrYIUrAYK5TZhSh0RJV6H,spotify:album:7tCxOPrGwO3ojcfi8ZdNKQ,0.00231,"['dance pop', 'j-pop', 'k-hop', 'k-pop']",67.0,0.725,0.836,False,0.0,11.0,0.0927,-3.927,0.0,0.0571,130.053,4.0,0.544
3339,484880,53,GD X TAEYANG,GOOD BOY,GOOD BOY,245192,spotify:artist:3HJVw8aEtFqoc3raJVE8am,spotify:track:5rPZMrKqHHVVCYOom7OkFO,spotify:album:3Rc577WJ2uXFED2Imt1177,0.000875,[],47.0,0.745,0.825,False,0.000218,1.0,0.0828,-3.162,0.0,0.0352,95.001,4.0,0.242
3340,484880,54,Justin Bieber,Sorry,Purpose,200786,spotify:artist:1uNFoZAHBGtllmzznpCI3s,spotify:track:69bp2EbF7Q2rqc5N3ylezZ,spotify:album:7fZH0aUAjY3ay25obOUf2a,0.0797,"['canadian pop', 'dance pop', 'pop', 'post-teen pop']",87.0,0.654,0.76,False,0.0,0.0,0.299,-3.6689999999999996,0.0,0.045,99.945,4.0,0.41
3341,484880,55,Simon Dominic,Simon Dominic,\ & ONLY,223087,spotify:artist:57W9ikVc6O2wLDtmclSjvN,spotify:track:5MQqzMHkLwQQltVSE6ImXm,spotify:album:5Ww23BxeG1dY6W9XoNLHem,,,,,,,,,,,,,,,
